reviewr_name,reviewr_url,store_id,store_name,store_address,store_genre,store_tellnum,store_closedday,store_homepage,store_dinner_price_range,store_lunch_price_range,store_score
クン太金手(4),https://tabelog.com/rvwr/000916480/,1,鮨処あうん亭 光,北海道函館市中島町36-16 ,"寿司、魚介料理・海鮮料理、和食（その他）
",-,　水曜日,https://aunteimitsu25.wixsite.com/auntei-mitsu,"￥4,000～￥4,999","￥1,000～￥1,999",3.08
クン太金手(4),https://tabelog.com/rvwr/000916480/,2,シゲちゃんすし,北海道函館市中島町14-10 ,"寿司、立ち食い寿司
",-,月曜（祝日の場合は営業）,http://www.nakajimarenbai.com/shop/orange/shige/shop.html,"￥2,000～￥2,999","￥1,000～￥1,999",3.47
クン太金手(4),https://tabelog.com/rvwr/000916480/,3,麺工房 京家,北海道函館市堀川町20-5 ,"ラーメン
",-,火曜日、第ニ・四水曜日,,～￥999,～￥999,3.28
クン太金手(4),https://tabelog.com/rvwr/000916480/,4,ごはん処 かつ庵 函館若松店,北海道函館市若松町26-22 ,"とんかつ、かつ丼・かつ重
",-,,,～￥999,～￥999,3.01
クン太金手(4),https://tabelog.com/rvwr/000916480/,5,とり膳,北海道函館市新川町29-15 函館パークホテル　1F,"居酒屋、焼鳥、定食・食堂
",-,毎週土・日・祝日のお昼(事前予約の場合のみ可),http://park.e-tetora.com/meal/,-,～￥999,3.04
クン太金手(4),https://tabelog.com/rvwr/000916480/,6,海老麺総本家 地元家 五稜郭店,北海道函館市本町6-15 ,"ラーメン
",-,日曜日（祝前日は営業、翌日休み）,,～￥999,～￥999,3.30
クン太金手(4),https://tabelog.com/rvwr/000916480/,7,お食事・惣菜 うれしや,北海道函館市宮前町19-4 ,"定食・食堂
",-,日曜定休、祝日不定休,https://ja-jp.facebook.com/pages/うれしや/323471997678440,～￥999,"￥1,000～￥1,999",3.32
クン太金手(4),https://tabelog.com/rvwr/000916480/,8,らーめん二代目 ひらき家,北海道函館市本町7-23 ,"ラーメン
",-,月曜日,,～￥999,～￥999,3.18
クン太金手(4),https://tabelog.com/rvwr/000916480/,9,ラーメン創房 玄 天王洲アイル店,東京都品川区東品川2-3-10 シーフォートスクエア　１Ｆ,"ラーメン、つけ麺
",-,不定休,http://www.e-tennoz.com/,-,～￥999,3.27
クン太金手(4),https://tabelog.com/rvwr/000916480/,10,らーめん旭 函館朝市店,北海道函館市若松町9-15 どんぶり横丁市場,"ラーメン、担々麺、丼もの（その他）
",-,不定休,,-,～￥999,3.03
クン太金手(4),https://tabelog.com/rvwr/000916480/,11,中華そば 櫓屋 本店,北海道北斗市七重浜2-37-3 ,"ラーメン、餃子
",-,不定休,,"￥1,000～￥1,999","￥1,000～￥1,999",3.36
クン太金手(4),https://tabelog.com/rvwr/000916480/,12,ゼロ ワン,北海道函館市田家町20-41 ,"ラーメン、パスタ
",-,木曜日,,～￥999,～￥999,3.11
クン太金手(4),https://tabelog.com/rvwr/000916480/,13,すみれ 札幌すすきの店,北海道札幌市中央区南3条西3-9-2 ピクシスビル　2F,"ラーメン
",011-200-4567,なし,http://www.sumireya.com/,"￥1,000～￥1,999","￥1,000～￥1,999",3.56
クン太金手(4),https://tabelog.com/rvwr/000916480/,14,吉田商店,北海道函館市新川町24-1 ,"スープカレー
",-,不定休,http://yoshidashowten.com/,"￥1,000～￥1,999","￥1,000～￥1,999",3.51
クン太金手(4),https://tabelog.com/rvwr/000916480/,15,スープカレーGARAKU,北海道札幌市中央区南3条西2丁目7 2F,"スープカレー、バー
",-,不定休（無休）,http://www.s-garaku.com/,"￥1,000～￥1,999","￥1,000～￥1,999",3.59
クン太金手(4),https://tabelog.com/rvwr/000916480/,16,ラーメン屋 まつ笠,北海道亀田郡七飯町大川1-2-10 ,"ラーメン
",-,年中無休,http://www.hakobura.jp/db/db-food/2009/04/post-47.html,-,"￥1,000～￥1,999",3.41
クン太金手(4),https://tabelog.com/rvwr/000916480/,17,らーめん炙,北海道函館市美原5丁目39-1 ,"ラーメン
",-,無休,http://www.hakobura.jp/db/db-food/2009/03/post-48.html,～￥999,～￥999,3.11
クン太金手(4),https://tabelog.com/rvwr/000916480/,18,尤敏,北海道函館市五稜郭町32-1 ,"中華料理、中華麺（その他）、ラーメン
",-,不定休,http://www.yuumingoryokaku.com/concept/,"￥1,000～￥1,999","￥1,000～￥1,999",3.25
クン太金手(4),https://tabelog.com/rvwr/000916480/,19,函館塩ラーメン 五稜郭,東京都杉並区上高井戸1-1-7 ,"ラーメン
",-,火曜日（祝日の場合は営業します）,,～￥999,-,3.58
クン太金手(4),https://tabelog.com/rvwr/000916480/,20,すごい煮干ラーメン凪 新宿ゴールデン街店本館,東京都新宿区歌舞伎町1-1-10 ゴールデン街(新宿ゴールデン街Ｇ２通り)  2F,"ラーメン
",-,年中無休(社員研修等で臨休の場合あり),https://twitter.com/ramennagi_jp,～￥999,～￥999,3.68
クン太金手(4),https://tabelog.com/rvwr/000916480/,21,新宿 秀山,東京都新宿区歌舞伎町1 新宿サブナード地下街,"担々麺、中華料理
",03-3354-6347,無休（サブナードに準ずる）,,"￥1,000～￥1,999",～￥999,3.45
クン太金手(4),https://tabelog.com/rvwr/000916480/,22,まんさくらーめん 烏山店,東京都世田谷区南烏山5-18-19 多胡ビル 1F,"ラーメン
",-,月曜日・火曜日・水曜日,,～￥999,～￥999,3.05
クン太金手(4),https://tabelog.com/rvwr/000916480/,23,アイバンラーメン,東京都世田谷区南烏山3-24-7 ,"ラーメン、つけ麺
",-,水曜日,http://www.ivanramen.com/,-,"￥1,000～￥1,999",3.37
クン太金手(4),https://tabelog.com/rvwr/000916480/,24,東京老拉麺 新宿駅京王モール街店,東京都新宿区西新宿1 新宿駅南口地下　京王モール街,"ラーメン、中華麺（その他）
",-,無休,,～￥999,～￥999,3.34
クン太金手(4),https://tabelog.com/rvwr/000916480/,25,豚野郎,東京都中野区中野1-41-45 ,"ラーメン
",-,月曜日※月曜日が祝日、営業をする場合あります！,http://www.butayaro.com/,～￥999,～￥999,3.63
クン太金手(4),https://tabelog.com/rvwr/000916480/,26,東京煮干屋本舗 中野本店,東京都中野区新井2-1-1 オリーブガーデンアネックス 1F,"ラーメン、油そば、台湾まぜそば
",03-5942-4550,日曜日,https://niboshiyahonpo.com/,～￥999,～￥999,3.62
クン太金手(4),https://tabelog.com/rvwr/000916480/,27,東京豚骨拉麺 ばんから 池袋東口店,東京都豊島区東池袋1-13-4 第一坂田ビルディング 1F,"ラーメン、つけ麺、定食・食堂
",03-3988-2633,無休,https://hanaken.co.jp/ramen-bankara/,"￥1,000～￥1,999","￥1,000～￥1,999",3.15
クン太金手(4),https://tabelog.com/rvwr/000916480/,28,なんつッ亭 品川店,東京都港区高輪3-26-20 麺達七人衆品達,"ラーメン、つけ麺、餃子
",-,無休,http://www.nantsu.com/,"￥1,000～￥1,999",～￥999,3.59
クン太金手(4),https://tabelog.com/rvwr/000916480/,29,三田製麺所 中野店,東京都中野区中野4-2-13 ,"つけ麺
",-,年中無休,http://mita-seimen.com/,"￥1,000～￥1,999",～￥999,3.12
クン太金手(4),https://tabelog.com/rvwr/000916480/,30,艶まる,東京都中野区中野5-61-7 ユニットビル　１Ｆ,"ラーメン、つけ麺、餃子
",03-5942-8341,無休,,～￥999,～￥999,3.32
クン太金手(4),https://tabelog.com/rvwr/000916480/,31,麺屋 えん寺,東京都杉並区高円寺南1-6-11 共栄ハイツ東高円寺 1F,"ラーメン、つけ麺
",-,無休,http://www.takumen.com/products/50,～￥999,～￥999,3.58
クン太金手(4),https://tabelog.com/rvwr/000916480/,32,麺屋 はやしまる,東京都杉並区高円寺北2-22-11 1F,"ラーメン、つけ麺、汁なし担々麺
",-,木曜・金曜（祝日の場合営業）,,"￥1,000～￥1,999","￥1,000～￥1,999",3.72
クン太金手(4),https://tabelog.com/rvwr/000916480/,33,づけ麺 秀 中野店,東京都中野区中野3-34-24 千野ビル 1F,"つけ麺
",-,無休,,～￥999,～￥999,3.07
クン太金手(4),https://tabelog.com/rvwr/000916480/,34,肉煮干し中華そば さいころ 中野本店,東京都中野区中野2-28-8 １Ｆ・２Ｆ,"ラーメン、つけ麺、油そば
",-,無し,http://www.jiraigen.com/,～￥999,～￥999,3.75
