reviewr_name,reviewr_url,store_id,store_name,store_address,store_genre,store_tellnum,store_closedday,store_homepage,store_dinner_price_range,store_lunch_price_range,store_score
ピノスケ(71),https://tabelog.com/rvwr/pinosuke/,1,か～るま～る,北海道札幌市白石区北郷3条4-11-1 田畑ビル 1F,"スープカレー
",-,火曜日,,"￥1,000～￥1,999","￥1,000～￥1,999",3.56
ピノスケ(71),https://tabelog.com/rvwr/pinosuke/,2,麺処 武壱,北海道札幌市豊平区豊平4条3丁目1-1 ,"ラーメン
",-,火曜、第1・3水曜第2・4月曜夜営業お休み,,～￥999,～￥999,3.58
ピノスケ(71),https://tabelog.com/rvwr/pinosuke/,3,かりーごや,北海道小樽市春香町359-1 ,"インドカレー、スープカレー、カレー（その他）
",-,火曜・水曜,,-,"￥1,000～￥1,999",3.42
ピノスケ(71),https://tabelog.com/rvwr/pinosuke/,4,カフェ スパイス ローカル テン ト テン,北海道札幌市北区北7条西8-3-12 ,"カフェ、カレーライス
",-,月火水木,https://tentotentoten.com/spicelocal/,-,～￥999,3.17
ピノスケ(71),https://tabelog.com/rvwr/pinosuke/,5,エイト カリー,北海道札幌市豊平区平岸1条2-7-33 ,"カレーライス、スープカレー、自然食
",-,不定休,,"￥1,000～￥1,999","￥1,000～￥1,999",3.64
ピノスケ(71),https://tabelog.com/rvwr/pinosuke/,6,RITARU  COFFEE,北海道札幌市中央区北3条西26丁目3-8 ,"カフェ、コーヒー専門店、喫茶店
",-,無休、不定休,http://www.ritaru.com/,～￥999,～￥999,3.49
ピノスケ(71),https://tabelog.com/rvwr/pinosuke/,7,プレスカフェ,北海道小樽市色内3-3-21 旧渋澤倉庫,"カフェ、パスタ、カレーライス
",-,木曜日,http://www.presscafe.biz/,"￥1,000～￥1,999","￥1,000～￥1,999",3.32
ピノスケ(71),https://tabelog.com/rvwr/pinosuke/,8,アース,北海道夕張郡栗山町桜丘1-74-24 ,"インドカレー、スープカレー、パスタ
",0123-72-3077,年中無休※8/22(月)14:00（LO）迄の営業8/23(火)休業8/24(水)通常営業,http://www.earthinc.co,"￥1,000～￥1,999",～￥999,3.37
ピノスケ(71),https://tabelog.com/rvwr/pinosuke/,9,本格的香港料理と火鍋担々麺の店 クーロン,北海道札幌市手稲区曙6条2-4-8 ,"中華料理、中国鍋・火鍋、担々麺
",-,毎週月曜日　及び年末年始（祝日の月曜は営業）,,"￥1,000～￥1,999",～￥999,3.31
ピノスケ(71),https://tabelog.com/rvwr/pinosuke/,10,らっきょ大サーカス,北海道札幌市白石区本通14丁目南3番地 ,"スープカレー
",-,第3水曜日,http://www.spicegogo.com/,"￥1,000～￥1,999","￥1,000～￥1,999",3.48
ピノスケ(71),https://tabelog.com/rvwr/pinosuke/,11,煮干らぁめん 有頂天,北海道網走市潮見10-8-15 ,"ラーメン
",-,月曜日(祝日の場合は営業します),,-,～￥999,3.46
ピノスケ(71),https://tabelog.com/rvwr/pinosuke/,12,101 TOKYO,東京都渋谷区東3-16-10 三浦ビル 101,"ビアバー、居酒屋、メキシコ料理
",-,月曜日,,"￥3,000～￥3,999","￥1,000～￥1,999",3.43
ピノスケ(71),https://tabelog.com/rvwr/pinosuke/,13,ボイシャキ,東京都渋谷区東3-16-10 三浦ビル 101,"カフェ、カレーライス
",-,日曜日,,"￥3,000～￥3,999",-,3.50
ピノスケ(71),https://tabelog.com/rvwr/pinosuke/,14,グルガオン,東京都中央区銀座1-6-13 銀座１０６ビル　Ｂ１Ｆ,"インド料理、インドカレー
",-,年中無休（年末年始を除く）,http://gurgaontokyo.com/,-,"￥1,000～￥1,999",3.66
ピノスケ(71),https://tabelog.com/rvwr/pinosuke/,15,デヴィ インディア 品川駅前店,東京都港区高輪3-26-33 京急第10ビル　２Ｆ,"インド料理、インドカレー、東南アジア料理（その他）
",-,日曜日,,"￥2,000～￥2,999",～￥999,3.53
ピノスケ(71),https://tabelog.com/rvwr/pinosuke/,16,バンゲラズキッチン,東京都中央区銀座西2-2 銀座インズ2 2F,"インド料理、インドカレー、ワインバー
",03-3561-5516,1月1日（その他はビルの休館日に準じます。）,http://www.bangeras-kitchen.com/,"￥5,000～￥5,999","￥1,000～￥1,999",3.61
ピノスケ(71),https://tabelog.com/rvwr/pinosuke/,17,吉柳,東京都渋谷区恵比寿南1-2-12 ２Ｆ,"居酒屋、カレーライス、スープカレー
",-,年中無休,,"￥3,000～￥3,999","￥1,000～￥1,999",3.50
ピノスケ(71),https://tabelog.com/rvwr/pinosuke/,18,スパイスカリー 大陸,大阪府大阪市福島区福島2-9-23 ,"カレーライス
",-,不定休,https://www.u-en.jp/spicecurrytairiku,"￥1,000～￥1,999","￥1,000～￥1,999",3.73
ピノスケ(71),https://tabelog.com/rvwr/pinosuke/,19,大阪新福島 般°若,大阪府大阪市福島区福島2-9-10 ,"カレーライス、インドカレー
",-,第1月曜日、火曜日,http://www.pannya.jp/main/,"￥1,000～￥1,999","￥1,000～￥1,999",3.58
ピノスケ(71),https://tabelog.com/rvwr/pinosuke/,20,ラーマ,大阪府大阪市西区土佐堀2-3-23 板東ビル 2F,"カレーライス
",-,火曜日(祝日の場合は営業)・不定休(Facebookでお知らせします),,-,"￥1,000～￥1,999",3.68
