store_name,reviewr_name,reviewr_id,reviewr_url
プア ノー レジャー,レブロン6(505),001920159,https://tabelog.com/rvwr/001920159/
プア ノー レジャー,ミントリーフ(9),003324699,https://tabelog.com/rvwr/003324699/
プア ノー レジャー,しらす757(2306),005736668,https://tabelog.com/rvwr/005736668/
プア ノー レジャー,オヤジしんいち(0),004084590,https://tabelog.com/rvwr/004084590/
プア ノー レジャー,=_=...(534),004509109,https://tabelog.com/rvwr/004509109/
プア ノー レジャー,にあ368(2),004880014,https://tabelog.com/rvwr/004880014/
プア ノー レジャー,fumfum731(0),002995353,https://tabelog.com/rvwr/002995353/
プア ノー レジャー,もとき89381(0),009304345,https://tabelog.com/rvwr/009304345/
プア ノー レジャー,fujisango(0),005186775,https://tabelog.com/rvwr/005186775/
