store_name,reviewr_name,reviewr_url,zenkoku_num,hakodate_num,rate
ジンギスカン羊羊亭,000945404,https://tabelog.com/rvwr/000945404/,278,9,0.0323741007194244
ジンギスカン羊羊亭,000160949,https://tabelog.com/rvwr/000160949/,264,3,0.0113636363636363
ジンギスカン羊羊亭,001583676,https://tabelog.com/rvwr/001583676/,1549,7,0.0045190445448676
ジンギスカン羊羊亭,000200022,https://tabelog.com/rvwr/000200022/,2152,18,0.0083643122676579
ジンギスカン羊羊亭,003755383,https://tabelog.com/rvwr/003755383/,1147,8,0.006974716652136
ジンギスカン羊羊亭,000936326,https://tabelog.com/rvwr/000936326/,818,10,0.0122249388753056
ジンギスカン羊羊亭,000252907,https://tabelog.com/rvwr/000252907/,999,11,0.011011011011011
ジンギスカン羊羊亭,000300594,https://tabelog.com/rvwr/000300594/,827,7,0.0084643288996372
ジンギスカン羊羊亭,005118799,https://tabelog.com/rvwr/005118799/,2919,20,0.0068516615279205
ジンギスカン羊羊亭,002057677,https://tabelog.com/rvwr/002057677/,545,1,0.0018348623853211
ジンギスカン羊羊亭,00024858,https://tabelog.com/rvwr/00024858/,3011,26,0.0086350049817336
ジンギスカン羊羊亭,harun59,https://tabelog.com/rvwr/harun59/,711,11,0.0154711673699015
ジンギスカン羊羊亭,baykatsu,https://tabelog.com/rvwr/baykatsu/,735,2,0.0027210884353741
ジンギスカン羊羊亭,000052447,https://tabelog.com/rvwr/000052447/,1230,13,0.0105691056910569
ジンギスカン羊羊亭,01070830,https://tabelog.com/rvwr/01070830/,611,7,0.011456628477905
ジンギスカン羊羊亭,001466681,https://tabelog.com/rvwr/001466681/,4939,16,0.0032395221704798
ジンギスカン羊羊亭,000187414,https://tabelog.com/rvwr/000187414/,1172,18,0.015358361774744
ジンギスカン羊羊亭,001009680,https://tabelog.com/rvwr/001009680/,16,14,0.875
ジンギスカン羊羊亭,0783930215,https://tabelog.com/rvwr/0783930215/,37,3,0.081081081081081
ジンギスカン羊羊亭,000667520,https://tabelog.com/rvwr/000667520/,895,29,0.0324022346368715
ジンギスカン羊羊亭,001566321,https://tabelog.com/rvwr/001566321/,97,1,0.0103092783505154
ジンギスカン羊羊亭,000150402,https://tabelog.com/rvwr/000150402/,2633,37,0.0140524116976832
ジンギスカン羊羊亭,000718754,https://tabelog.com/rvwr/000718754/,736,6,0.0081521739130434
ジンギスカン羊羊亭,000207230,https://tabelog.com/rvwr/000207230/,7,7,1.0
ジンギスカン羊羊亭,001444207,https://tabelog.com/rvwr/001444207/,350,5,0.0142857142857142
ジンギスカン羊羊亭,risu3,https://tabelog.com/rvwr/risu3/,3591,20,0.0055694792536897
ジンギスカン羊羊亭,ryonko,https://tabelog.com/rvwr/ryonko/,2196,6,0.0027322404371584
ジンギスカン羊羊亭,000187066,https://tabelog.com/rvwr/000187066/,1085,6,0.0055299539170506
ジンギスカン羊羊亭,loveless,https://tabelog.com/rvwr/loveless/,2511,71,0.0282755874153723
ジンギスカン羊羊亭,sahya,https://tabelog.com/rvwr/sahya/,80,16,0.2
ジンギスカン羊羊亭,001644611,https://tabelog.com/rvwr/001644611/,174,2,0.0114942528735632
ジンギスカン羊羊亭,005112314,https://tabelog.com/rvwr/005112314/,444,3,0.0067567567567567
ジンギスカン羊羊亭,002246655,https://tabelog.com/rvwr/002246655/,78,1,0.0128205128205128
ジンギスカン羊羊亭,014391281,https://tabelog.com/rvwr/014391281/,284,6,0.0211267605633802
ジンギスカン羊羊亭,001606059,https://tabelog.com/rvwr/001606059/,343,13,0.0379008746355685
ジンギスカン羊羊亭,005403151,https://tabelog.com/rvwr/005403151/,108,3,0.0277777777777777
