store_name,reviewr_name,reviewr_id,reviewr_url
茶酒厨房 Okaki,しゃけとら(94),007196706,https://tabelog.com/rvwr/007196706/
茶酒厨房 Okaki,kabo-cha(1606),001196582,https://tabelog.com/rvwr/001196582/
茶酒厨房 Okaki,はらぺーにょす(3),007175310,https://tabelog.com/rvwr/007175310/
茶酒厨房 Okaki,sasuketaro(1),000239387,https://tabelog.com/rvwr/000239387/
茶酒厨房 Okaki,kiri-1519(0),003236946,https://tabelog.com/rvwr/003236946/
